instance family
mcs30_m3D_s25_AB09 0 150
mcs30_m3D_s30_AB00 0 930
mcs30_m3D_s30_AB01 0 2270
mcs30_m3D_s30_AB02 0 1258
mcs30_m3D_s30_AB03 0 926
mcs30_m3D_s30_AB04 0 1741
mcs30_m3D_s30_AB05 0 2709
mcs30_m3D_s30_AB06 0 2563
mcs30_m3D_s30_AB07 0 1869
mcs30_m3D_s30_AB08 0 820
mcs30_m3D_s30_AB09 0 822
mcs30_m3D_s40_AB00 0 105304
mcs30_m3D_s40_AB01 0 112957
mcs30_m3D_s40_AB02 0 274037
mcs30_m3D_s40_AB03 0 537527
mcs30_m3D_s40_AB04 0 92632
mcs30_m3D_s40_AB05 0 73728
mcs30_m3D_s40_AB06 0 222858
mcs30_m3D_s40_AB07 0 51371
mcs30_m3D_s40_AB08 0 289812
mcs30_m3D_s40_AB09 0 78112
mcs30_m3Dr2_s25_AB00 0 106
mcs30_m3Dr2_s25_AB01 0 232
mcs30_m3Dr2_s25_AB02 0 417
mcs30_m3Dr2_s25_AB03 0 86
mcs30_m3Dr2_s25_AB04 0 197
mcs30_m3Dr2_s25_AB05 0 160
mcs30_m3Dr2_s25_AB06 0 116
mcs30_m3Dr2_s25_AB07 0 253
mcs30_m3Dr2_s25_AB08 0 218
mcs30_m3Dr2_s25_AB09 0 255
mcs30_m3Dr2_s30_AB00 0 1297
mcs30_m3Dr2_s30_AB01 0 1858
mcs30_m3Dr2_s30_AB02 0 3003
mcs30_m3Dr2_s30_AB03 0 2226
mcs30_m3Dr2_s30_AB04 0 2003
mcs30_m3Dr2_s30_AB05 0 1198
mcs30_m3Dr2_s30_AB06 0 1708
mcs30_m3Dr2_s30_AB07 0 2000
mcs30_m3Dr2_s30_AB08 0 4585
mcs30_m3Dr2_s30_AB09 0 2133
mcs30_m3Dr2_s40_AB00 0 146769
mcs30_m3Dr2_s40_AB01 0 111524
mcs30_m3Dr2_s40_AB02 0 294210
mcs30_m3Dr2_s40_AB03 0 228845
mcs30_m3Dr2_s40_AB04 0 407349
mcs30_m3Dr2_s40_AB05 0 106124
mcs30_m3Dr2_s40_AB06 0 297779
mcs30_m3Dr2_s40_AB07 0 499752
mcs30_m3Dr2_s40_AB08 0 165922
mcs30_m3Dr2_s40_AB09 0 390292
mcs30_m3Dr4_s25_AB00 0 164
mcs30_m3Dr4_s25_AB01 0 242
mcs30_m3Dr4_s25_AB02 0 198
mcs30_m3Dr4_s25_AB03 0 453
mcs30_m3Dr4_s25_AB04 0 198
mcs30_m3Dr4_s25_AB05 0 158
mcs30_m3Dr4_s25_AB06 0 187
mcs30_m3Dr4_s25_AB07 0 344
mcs30_m3Dr4_s25_AB08 0 275
mcs30_m3Dr4_s25_AB09 0 76
mcs30_m3Dr4_s30_AB00 0 3554
mcs30_m3Dr4_s30_AB01 0 1102
mcs30_m3Dr4_s30_AB02 0 2356
mcs30_m3Dr4_s30_AB03 0 2160
mcs30_m3Dr4_s30_AB04 0 3714
mcs30_m3Dr4_s30_AB05 0 5090
mcs30_m3Dr4_s30_AB06 0 4113
mcs30_m3Dr4_s30_AB07 0 4130
mcs30_m3Dr4_s30_AB08 0 1068
mcs30_m3Dr4_s30_AB09 0 1877
mcs30_m3Dr4_s40_AB00 0 255686
mcs30_m3Dr4_s40_AB01 0 1000011
mcs30_m3Dr4_s40_AB02 0 390217
mcs30_m3Dr4_s40_AB03 0 711466
mcs30_m3Dr4_s40_AB04 0 1000013
mcs30_m3Dr4_s40_AB05 0 478615
mcs30_m3Dr4_s40_AB06 0 498234
mcs30_m3Dr4_s40_AB07 0 324667
mcs30_m3Dr4_s40_AB08 0 658046
mcs30_m3Dr4_s40_AB09 0 650797
mcs30_m3Dr6_s25_AB00 0 675
mcs30_m3Dr6_s25_AB01 0 466
mcs30_m3Dr6_s25_AB02 0 293
mcs30_m3Dr6_s25_AB03 0 313
mcs30_m3Dr6_s25_AB04 0 491
mcs30_m3Dr6_s25_AB05 0 332
mcs30_m3Dr6_s25_AB06 0 236
mcs30_m3Dr6_s25_AB07 0 253
mcs30_m3Dr6_s25_AB08 0 439
mcs30_m3Dr6_s25_AB09 0 388
mcs30_m3Dr6_s30_AB00 0 1686
mcs30_m3Dr6_s30_AB01 0 5487
mcs30_m3Dr6_s30_AB02 0 1115
mcs30_m3Dr6_s30_AB03 0 5447
mcs30_m3Dr6_s30_AB04 0 3942
mcs30_m3Dr6_s30_AB05 0 4331
mcs30_m3Dr6_s30_AB06 0 4583
mcs30_m3Dr6_s30_AB07 0 5424
mcs30_m3Dr6_s30_AB08 0 2124
mcs30_m3Dr6_s30_AB09 0 5630
mcs30_m3Dr6_s40_AB00 0 561903
mcs30_m3Dr6_s40_AB01 0 735740
mcs30_m3Dr6_s40_AB02 0 239578
mcs30_m3Dr6_s40_AB03 0 1000012
mcs30_m3Dr6_s40_AB04 0 760575
mcs30_m3Dr6_s40_AB05 0 672323
mcs30_m3Dr6_s40_AB06 0 1000005
mcs30_m3Dr6_s40_AB07 0 612552
mcs30_m3Dr6_s40_AB08 0 560217
mcs30_m3Dr6_s40_AB09 0 622921
mcs30_m4D_s50_AB00 0 1000008
mcs30_m4D_s50_AB01 0 790706
mcs30_m4D_s50_AB02 0 1000015
mcs30_m4D_s50_AB03 0 1000003
mcs30_m4D_s50_AB04 0 1000016
mcs30_m4D_s50_AB05 0 1000010
mcs30_m4D_s50_AB06 0 1000003
mcs30_m4D_s50_AB07 0 1000017
mcs30_m4D_s50_AB08 0 537550
mcs30_m4D_s50_AB09 0 1000012
mcs30_m4Dr2_s50_AB00 0 1000019
mcs30_m4Dr2_s50_AB01 0 1000015
mcs30_m4Dr2_s50_AB02 0 1000011
mcs30_m4Dr2_s50_AB03 0 1000017
mcs30_m4Dr2_s50_AB04 0 1000005
mcs30_m4Dr2_s50_AB05 0 1000010
mcs30_m4Dr2_s50_AB06 0 1000004
mcs30_m4Dr2_s50_AB07 0 1000005
mcs30_m4Dr2_s50_AB08 0 1000018
mcs30_m4Dr2_s50_AB09 0 1000011
mcs30_m4Dr4_s50_AB00 0 1000013
mcs30_m4Dr4_s50_AB01 0 1000002
mcs30_m4Dr4_s50_AB02 0 1000004
mcs30_m4Dr4_s50_AB03 0 1000009
mcs30_m4Dr4_s50_AB04 0 1000008
mcs30_m4Dr4_s50_AB05 0 1000003
mcs30_m4Dr4_s50_AB06 0 1000016
mcs30_m4Dr4_s50_AB07 0 1000002
mcs30_m4Dr4_s50_AB08 0 1000008
mcs30_m4Dr4_s50_AB09 0 1000002
mcs30_m4Dr6_s50_AB00 0 1000010
mcs30_m4Dr6_s50_AB01 0 1000018
mcs30_m4Dr6_s50_AB02 0 1000012
mcs30_m4Dr6_s50_AB03 0 1000006
mcs30_m4Dr6_s50_AB04 0 1000005
mcs30_m4Dr6_s50_AB05 0 1000009
mcs30_m4Dr6_s50_AB06 0 1000002
mcs30_m4Dr6_s50_AB07 0 1000003
mcs30_m4Dr6_s50_AB08 0 1000007
mcs30_m4Dr6_s50_AB09 0 1000015
mcs30_r005_s20_AB00 0 3
mcs30_r005_s20_AB01 0 8
mcs30_r005_s20_AB02 0 4
mcs30_r005_s20_AB03 0 5
mcs30_r005_s20_AB04 0 6
mcs30_r005_s20_AB05 0 2
mcs30_r005_s20_AB06 0 3
mcs30_r005_s20_AB07 0 2
mcs30_r005_s20_AB08 0 4
mcs30_r005_s20_AB09 0 2
mcs30_r005_s25_AB00 0 21
mcs30_r005_s25_AB01 0 49
mcs30_r005_s25_AB02 0 12
mcs30_r005_s25_AB03 0 17
mcs30_r005_s25_AB04 0 16
mcs30_r005_s25_AB05 0 26
mcs30_r005_s25_AB06 0 39
mcs30_r005_s25_AB07 0 8
mcs30_r005_s25_AB08 0 24
mcs30_r005_s25_AB09 0 12
mcs30_r005_s30_AB00 0 1154
mcs30_r005_s30_AB01 0 902
mcs30_r005_s30_AB02 0 410
mcs30_r005_s30_AB03 0 106
mcs30_r005_s30_AB04 0 289
mcs30_r005_s30_AB05 0 691
mcs30_r005_s30_AB06 0 365
mcs30_r005_s30_AB07 0 1915
mcs30_r005_s30_AB08 0 456
mcs30_r005_s30_AB09 0 233
mcs30_r005_s35_AB00 0 3197
mcs30_r005_s35_AB01 0 20481
mcs30_r005_s35_AB02 0 8050
mcs30_r005_s35_AB03 0 2252
mcs30_r005_s35_AB04 0 8134
mcs30_r005_s35_AB05 0 8528
mcs30_r005_s35_AB06 0 23791
mcs30_r005_s35_AB07 0 2726
mcs30_r005_s35_AB08 0 9295
mcs30_r005_s35_AB09 0 5486
mcs30_r005_s40_AB00 0 156148
mcs30_r005_s40_AB01 0 156639
mcs30_r005_s40_AB02 0 104562
mcs30_r005_s40_AB03 0 128542
mcs30_r005_s40_AB04 0 86446
mcs30_r005_s40_AB05 0 138411
mcs30_r005_s40_AB06 0 248660
mcs30_r005_s40_AB07 0 650048
mcs30_r005_s40_AB08 0 86239
mcs30_r005_s40_AB09 0 351239
mcs30_r005_s50_AB00 0 1000003
mcs30_r005_s50_AB01 0 1000013
mcs30_r005_s50_AB02 0 1000005
mcs30_r005_s50_AB03 0 1000018
mcs30_r005_s50_AB04 0 1000004
mcs30_r005_s50_AB05 0 1000005
mcs30_r005_s50_AB06 0 1000011
mcs30_r005_s50_AB07 0 1000018
mcs30_r005_s50_AB08 0 1000012
mcs30_r005_s50_AB09 0 1000019
mcs30_r01_s10_AB00 0 0
mcs30_r01_s10_AB01 0 0
mcs30_r01_s10_AB02 0 0
mcs30_r01_s10_AB03 0 0
mcs30_r01_s10_AB04 0 0
mcs30_r01_s10_AB05 0 0
mcs30_r01_s10_AB06 0 0
mcs30_r01_s10_AB07 0 0
mcs30_r01_s10_AB08 0 0
mcs30_r01_s10_AB09 0 1
mcs30_r01_s15_AB00 0 1
mcs30_r01_s15_AB01 0 2
mcs30_r01_s15_AB02 0 2
mcs30_r01_s15_AB03 0 1
mcs30_r01_s15_AB04 0 2
mcs30_r01_s15_AB05 0 2
mcs30_r01_s15_AB06 0 1
mcs30_r01_s15_AB07 0 1
mcs30_r01_s15_AB08 0 1
mcs30_r01_s15_AB09 0 2
mcs30_r01_s20_AB00 0 20
mcs30_r01_s20_AB01 0 9
mcs30_r01_s20_AB02 0 13
mcs30_r01_s20_AB03 0 17
mcs30_r01_s20_AB04 0 11
mcs30_r01_s20_AB05 0 11
mcs30_r01_s20_AB06 0 18
mcs30_r01_s20_AB07 0 13
mcs30_r01_s20_AB08 0 33
mcs30_r01_s20_AB09 0 33
mcs30_r01_s25_AB00 0 329
mcs30_r01_s25_AB01 0 238
mcs30_r01_s25_AB02 0 452
mcs30_r01_s25_AB03 0 623
mcs30_r01_s25_AB04 0 220
mcs30_r01_s25_AB05 0 585
mcs30_r01_s25_AB06 0 583
mcs30_r01_s25_AB07 0 327
mcs30_r01_s25_AB08 0 417
mcs30_r01_s25_AB09 0 221
mcs30_r01_s30_AB00 0 6356
mcs30_r01_s30_AB01 0 8575
mcs30_r01_s30_AB02 0 2534
mcs30_r01_s30_AB03 0 7889
mcs30_r01_s30_AB04 0 4336
mcs30_r01_s30_AB05 0 8323
mcs30_r01_s30_AB06 0 6348
mcs30_r01_s30_AB07 0 7154
mcs30_r01_s30_AB08 0 7442
mcs30_r01_s30_AB09 0 7921
mcs30_r01_s35_AB00 0 180568
mcs30_r01_s35_AB01 0 68676
mcs30_r01_s35_AB02 0 95309
mcs30_r01_s35_AB03 0 187693
mcs30_r01_s35_AB04 0 96577
mcs30_r01_s35_AB05 0 56628
mcs30_r01_s35_AB06 0 115154
mcs30_r01_s35_AB07 0 91501
mcs30_r01_s35_AB08 0 55100
mcs30_r01_s35_AB09 0 216555
mcs30_r01_s40_AB00 0 1000010
mcs30_r01_s40_AB01 0 601480
mcs30_r01_s40_AB02 0 920372
mcs30_r01_s40_AB03 0 1000007
mcs30_r01_s40_AB04 0 1000010
mcs30_r01_s40_AB05 0 1000019
mcs30_r01_s40_AB06 0 1000015
mcs30_r01_s40_AB07 0 1000012
mcs30_r01_s40_AB08 0 1000009
mcs30_r01_s40_AB09 0 1000005
mcs30_r01_s50_AB00 0 1000018
mcs30_r01_s50_AB01 0 1000015
mcs30_r01_s50_AB02 0 1000018
mcs30_r01_s50_AB03 0 1000020
mcs30_r01_s50_AB04 0 1000001
mcs30_r01_s50_AB05 0 1000022
mcs30_r01_s50_AB06 0 1000011
mcs30_r01_s50_AB07 0 1000010
mcs30_r01_s50_AB08 0 1000001
mcs30_r01_s50_AB09 0 1000003
mcs30_r02_s10_AB00 0 1
mcs30_r02_s10_AB01 0 0
mcs30_r02_s10_AB02 0 0
mcs30_r02_s10_AB03 0 0
mcs30_r02_s10_AB04 0 0
mcs30_r02_s10_AB05 0 0
mcs30_r02_s10_AB06 0 0
mcs30_r02_s10_AB07 0 0
mcs30_r02_s10_AB08 0 1
mcs30_r02_s10_AB09 0 0
mcs30_r02_s15_AB00 0 3
mcs30_r02_s15_AB01 0 3
mcs30_r02_s15_AB02 0 3
mcs30_r02_s15_AB03 0 3
mcs30_r02_s15_AB04 0 3
mcs30_r02_s15_AB05 0 3
mcs30_r02_s15_AB06 0 2
mcs30_r02_s15_AB07 0 2
mcs30_r02_s15_AB08 0 3
mcs30_r02_s15_AB09 0 2
mcs30_r02_s20_AB00 0 81
mcs30_r02_s20_AB01 0 47
mcs30_r02_s20_AB02 0 29
mcs30_r02_s20_AB03 0 51
mcs30_r02_s20_AB04 0 30
mcs30_r02_s20_AB05 0 85
mcs30_r02_s20_AB06 0 33
mcs30_r02_s20_AB07 0 57
mcs30_r02_s20_AB08 0 36
mcs30_r02_s20_AB09 0 47
mcs30_r02_s25_AB00 0 736
mcs30_r02_s25_AB01 0 1590
mcs30_r02_s25_AB02 0 1487
mcs30_r02_s25_AB03 0 1389
mcs30_r02_s25_AB04 0 1191
mcs30_r02_s25_AB05 0 981
mcs30_r02_s25_AB06 0 1295
mcs30_r02_s25_AB07 0 1067
mcs30_r02_s25_AB08 0 1075
mcs30_r02_s25_AB09 0 1440
mcs30_r02_s30_AB00 0 22046
mcs30_r02_s30_AB01 0 15329
mcs30_r02_s30_AB02 0 10837
mcs30_r02_s30_AB03 0 24492
mcs30_r02_s30_AB04 0 18051
mcs30_r02_s30_AB05 0 34297
mcs30_r02_s30_AB06 0 15728
mcs30_r02_s30_AB07 0 20747
mcs30_r02_s30_AB08 0 25824
mcs30_r02_s30_AB09 0 28127
mcs30_r02_s35_AB00 0 139877
mcs30_r02_s35_AB01 0 299315
mcs30_r02_s35_AB02 0 117714
mcs30_r02_s35_AB03 0 290374
mcs30_r02_s35_AB04 0 154140
mcs30_r02_s35_AB05 0 214600
mcs30_r02_s35_AB06 0 176688
mcs30_r02_s35_AB07 0 143485
mcs30_r02_s35_AB08 0 276422
mcs30_r02_s35_AB09 0 237246
mcs30_r02_s40_AB00 0 1000018
mcs30_r02_s40_AB01 0 1000021
mcs30_r02_s40_AB02 0 1000018
mcs30_r02_s40_AB03 0 1000023
mcs30_r02_s40_AB04 0 1000023
mcs30_r02_s40_AB05 0 1000012
mcs30_r02_s40_AB06 0 1000012
mcs30_r02_s40_AB07 0 1000019
mcs30_r02_s40_AB08 0 1000017
mcs30_r02_s40_AB09 0 1000011
mcs30_r02_s50_AB00 0 1000030
mcs30_r02_s50_AB01 0 1000017
mcs30_r02_s50_AB02 0 1000018
mcs30_r02_s50_AB03 0 1000003
mcs30_r02_s50_AB04 0 1000027
mcs30_r02_s50_AB05 0 1000029
mcs30_r02_s50_AB06 0 1000010
mcs30_r02_s50_AB07 0 1000007
mcs30_r02_s50_AB08 0 1000009
mcs30_r02_s50_AB09 0 1000020
mcs50_b03_s10_AB00 0 0
mcs50_b03_s10_AB01 0 0
mcs50_b03_s10_AB02 0 0
mcs50_b03_s10_AB03 0 0
mcs50_b03_s10_AB04 0 0
mcs50_b03_s10_AB05 0 0
mcs50_b03_s10_AB06 0 1
mcs50_b03_s10_AB07 0 1
mcs50_b03_s10_AB08 0 0
mcs50_b03_s10_AB09 0 0
mcs50_b03_s15_AB00 0 2
mcs50_b03_s15_AB01 0 2
mcs50_b03_s15_AB02 0 1
mcs50_b03_s15_AB03 0 1
mcs50_b03_s15_AB04 0 1
mcs50_b03_s15_AB05 0 1
mcs50_b03_s15_AB06 0 2
mcs50_b03_s15_AB07 0 1
mcs50_b03_s15_AB08 0 1
mcs50_b03_s15_AB09 0 1
mcs50_b03_s20_AB00 0 11
mcs50_b03_s20_AB01 0 6
mcs50_b03_s20_AB02 0 16
mcs50_b03_s20_AB03 0 5
mcs50_b03_s20_AB04 0 9
mcs50_b03_s20_AB05 0 10
mcs50_b03_s20_AB06 0 4
mcs50_b03_s20_AB07 0 9
mcs50_b03_s20_AB08 0 4
mcs50_b03_s20_AB09 0 6
mcs50_b03_s25_AB00 0 41
mcs50_b03_s25_AB01 0 25
mcs50_b03_s25_AB02 0 42
mcs50_b03_s25_AB03 0 53
mcs50_b03_s25_AB04 0 186
mcs50_b03_s25_AB05 0 25
mcs50_b03_s25_AB06 0 31
mcs50_b03_s25_AB07 0 54
mcs50_b03_s25_AB08 0 40
mcs50_b03_s25_AB09 0 31
mcs50_b03_s30_AB00 0 400
mcs50_b03_s30_AB01 0 103
mcs50_b03_s30_AB02 0 416
mcs50_b03_s30_AB03 0 410
mcs50_b03_s30_AB04 0 187
mcs50_b03_s30_AB05 0 321
mcs50_b03_s30_AB06 0 537
mcs50_b03_s30_AB07 0 245
mcs50_b03_s30_AB08 0 248
mcs50_b03_s30_AB09 0 425
mcs50_b03_s35_AB00 0 1475
mcs50_b03_s35_AB01 0 4594
mcs50_b03_s35_AB02 0 4759
mcs50_b03_s35_AB03 0 2069
mcs50_b03_s35_AB04 0 2339
mcs50_b03_s35_AB05 0 3183
mcs50_b03_s35_AB06 0 3023
mcs50_b03_s35_AB07 0 1538
mcs50_b03_s35_AB08 0 18200
mcs50_b03_s35_AB09 0 5047
mcs50_b03_s40_AB00 0 41204
mcs50_b03_s40_AB01 0 15668
mcs50_b03_s40_AB02 0 102307
mcs50_b03_s40_AB03 0 23601
mcs50_b03_s40_AB04 0 45247
mcs50_b03_s40_AB05 0 26849
mcs50_b03_s40_AB06 0 36576
mcs50_b03_s40_AB07 0 28104
mcs50_b03_s40_AB08 0 34265
mcs50_b03_s40_AB09 0 38194
mcs50_b03_s50_AB00 0 1000004
mcs50_b03_s50_AB01 0 1000015
mcs50_b03_s50_AB02 0 1000008
mcs50_b03_s50_AB03 0 1000010
mcs50_b03_s50_AB04 0 1000017
mcs50_b03_s50_AB05 0 1000010
mcs50_b03_s50_AB06 0 1000008
mcs50_b03_s50_AB07 0 1000001
mcs50_b03_s50_AB08 0 1000008
mcs50_b03_s50_AB09 0 1000009
mcs50_b03m_s10_AB00 0 0
mcs50_b03m_s10_AB01 0 0
mcs50_b03m_s10_AB02 0 0
mcs50_b03m_s10_AB03 0 0
mcs50_b03m_s10_AB04 0 1
mcs50_b03m_s10_AB05 0 0
mcs50_b03m_s10_AB06 0 0
mcs50_b03m_s10_AB07 0 0
mcs50_b03m_s10_AB08 0 0
mcs50_b03m_s10_AB09 0 0
mcs50_b03m_s15_AB00 0 2
mcs50_b03m_s15_AB01 0 1
mcs50_b03m_s15_AB02 0 2
mcs50_b03m_s15_AB03 0 2
mcs50_b03m_s15_AB04 0 1
mcs50_b03m_s15_AB05 0 1
mcs50_b03m_s15_AB06 0 1
mcs50_b03m_s15_AB07 0 1
mcs50_b03m_s15_AB08 0 1
mcs50_b03m_s15_AB09 0 2
mcs50_b03m_s20_AB00 0 7
mcs50_b03m_s20_AB01 0 2
mcs50_b03m_s20_AB02 0 5
mcs50_b03m_s20_AB03 0 6
mcs50_b03m_s20_AB04 0 8
mcs50_b03m_s20_AB05 0 3
mcs50_b03m_s20_AB06 0 5
mcs50_b03m_s20_AB07 0 3
mcs50_b03m_s20_AB08 0 3
mcs50_b03m_s20_AB09 0 11
mcs50_b03m_s25_AB00 0 8
mcs50_b03m_s25_AB01 0 30
mcs50_b03m_s25_AB02 0 46
mcs50_b03m_s25_AB03 0 28
mcs50_b03m_s25_AB04 0 53
mcs50_b03m_s25_AB05 0 11
mcs50_b03m_s25_AB06 0 86
mcs50_b03m_s25_AB07 0 42
mcs50_b03m_s25_AB08 0 14
mcs50_b03m_s25_AB09 0 40
mcs50_b03m_s30_AB00 0 170
mcs50_b03m_s30_AB01 0 1073
mcs50_b03m_s30_AB02 0 236
mcs50_b03m_s30_AB03 0 308
mcs50_b03m_s30_AB04 0 560
mcs50_b03m_s30_AB05 0 178
mcs50_b03m_s30_AB06 0 252
mcs50_b03m_s30_AB07 0 535
mcs50_b03m_s30_AB08 0 156
mcs50_b03m_s30_AB09 0 173
mcs50_b03m_s35_AB00 0 1119
mcs50_b03m_s35_AB01 0 3765
mcs50_b03m_s35_AB02 0 3296
mcs50_b03m_s35_AB03 0 6342
mcs50_b03m_s35_AB04 0 1744
mcs50_b03m_s35_AB05 0 3019
mcs50_b03m_s35_AB06 0 1156
mcs50_b03m_s35_AB07 0 4705
mcs50_b03m_s35_AB08 0 2604
mcs50_b03m_s35_AB09 0 3072
mcs50_b03m_s40_AB00 0 18686
mcs50_b03m_s40_AB01 0 18858
mcs50_b03m_s40_AB02 0 37447
mcs50_b03m_s40_AB03 0 47108
mcs50_b03m_s40_AB04 0 11281
mcs50_b03m_s40_AB05 0 7139
mcs50_b03m_s40_AB06 0 10819
mcs50_b03m_s40_AB07 0 301670
mcs50_b03m_s40_AB08 0 38859
mcs50_b03m_s40_AB09 0 24434
mcs50_b03m_s50_AB00 0 1000013
mcs50_b03m_s50_AB01 0 887449
mcs50_b03m_s50_AB02 0 971689
mcs50_b03m_s50_AB03 0 1000011
mcs50_b03m_s50_AB04 0 1000018
mcs50_b03m_s50_AB05 0 1000017
mcs50_b03m_s50_AB06 0 1000006
mcs50_b03m_s50_AB07 0 1000013
mcs50_b03m_s50_AB08 0 1000004
mcs50_b03m_s50_AB09 0 948182
mcs50_b06_s15_AB00 0 2
mcs50_b06_s15_AB01 0 2
mcs50_b06_s15_AB02 0 1
mcs50_b06_s15_AB03 0 2
mcs50_b06_s15_AB04 0 1
mcs50_b06_s15_AB05 0 1
mcs50_b06_s15_AB06 0 1
mcs50_b06_s15_AB07 0 1
mcs50_b06_s15_AB08 0 2
mcs50_b06_s15_AB09 0 1
mcs50_b06_s20_AB00 0 9
mcs50_b06_s20_AB01 0 22
mcs50_b06_s20_AB02 0 18
mcs50_b06_s20_AB03 0 14
mcs50_b06_s20_AB04 0 12
mcs50_b06_s20_AB05 0 7
mcs50_b06_s20_AB06 0 18
mcs50_b06_s20_AB07 0 21
mcs50_b06_s20_AB08 0 20
mcs50_b06_s20_AB09 0 16
mcs50_b06_s25_AB00 0 267
mcs50_b06_s25_AB01 0 138
mcs50_b06_s25_AB02 0 243
mcs50_b06_s25_AB03 0 176
mcs50_b06_s25_AB04 0 154
mcs50_b06_s25_AB05 0 186
mcs50_b06_s25_AB06 0 129
mcs50_b06_s25_AB07 0 222
mcs50_b06_s25_AB08 0 160
mcs50_b06_s25_AB09 0 87
mcs50_b06_s30_AB00 0 811
mcs50_b06_s30_AB01 0 1518
mcs50_b06_s30_AB02 0 995
mcs50_b06_s30_AB03 0 1557
mcs50_b06_s30_AB04 0 1613
mcs50_b06_s30_AB05 0 697
mcs50_b06_s30_AB06 0 507
mcs50_b06_s30_AB07 0 1394
mcs50_b06_s30_AB08 0 1172
mcs50_b06_s30_AB09 0 405
mcs50_b06_s35_AB00 0 16741
mcs50_b06_s35_AB01 0 8183
mcs50_b06_s35_AB02 0 8966
mcs50_b06_s35_AB03 0 13611
mcs50_b06_s35_AB04 0 19698
mcs50_b06_s35_AB05 0 18610
mcs50_b06_s35_AB06 0 15355
mcs50_b06_s35_AB07 0 9190
mcs50_b06_s35_AB08 0 20052
mcs50_b06_s35_AB09 0 21329
mcs50_b06_s40_AB00 0 87650
mcs50_b06_s40_AB01 0 291885
mcs50_b06_s40_AB02 0 72759
mcs50_b06_s40_AB03 0 96509
mcs50_b06_s40_AB04 0 105352
mcs50_b06_s40_AB05 0 88321
mcs50_b06_s40_AB06 0 31945
mcs50_b06_s40_AB07 0 76346
mcs50_b06_s40_AB08 0 169907
mcs50_b06_s40_AB09 0 153988
mcs50_b06_s50_AB00 0 1000006
mcs50_b06_s50_AB01 0 1000016
mcs50_b06_s50_AB02 0 1000020
mcs50_b06_s50_AB03 0 1000020
mcs50_b06_s50_AB04 0 1000012
mcs50_b06_s50_AB05 0 1000017
mcs50_b06_s50_AB06 0 1000010
mcs50_b06_s50_AB07 0 1000015
mcs50_b06_s50_AB08 0 1000017
mcs50_b06_s50_AB09 0 1000019
mcs50_b06m_s15_AB00 0 5
mcs50_b06m_s15_AB01 0 2
mcs50_b06m_s15_AB02 0 1
mcs50_b06m_s15_AB03 0 3
mcs50_b06m_s15_AB04 0 3
mcs50_b06m_s15_AB05 0 3
mcs50_b06m_s15_AB06 0 1
mcs50_b06m_s15_AB07 0 2
mcs50_b06m_s15_AB08 0 2
mcs50_b06m_s15_AB09 0 2
mcs50_b06m_s20_AB00 0 22
mcs50_b06m_s20_AB01 0 49
mcs50_b06m_s20_AB02 0 33
mcs50_b06m_s20_AB03 0 65
mcs50_b06m_s20_AB04 0 39
mcs50_b06m_s20_AB05 0 70
mcs50_b06m_s20_AB06 0 34
mcs50_b06m_s20_AB07 0 23
mcs50_b06m_s20_AB08 0 13
mcs50_b06m_s20_AB09 0 28
mcs50_b06m_s25_AB00 0 278
mcs50_b06m_s25_AB01 0 673
mcs50_b06m_s25_AB02 0 343
mcs50_b06m_s25_AB03 0 255
mcs50_b06m_s25_AB04 0 455
mcs50_b06m_s25_AB05 0 348
mcs50_b06m_s25_AB06 0 156
mcs50_b06m_s25_AB07 0 442
mcs50_b06m_s25_AB08 0 503
mcs50_b06m_s25_AB09 0 337
mcs50_b06m_s30_AB00 0 3123
mcs50_b06m_s30_AB01 0 4025
mcs50_b06m_s30_AB02 0 3482
mcs50_b06m_s30_AB03 0 5002
mcs50_b06m_s30_AB04 0 1450
mcs50_b06m_s30_AB05 0 2409
mcs50_b06m_s30_AB06 0 1355
mcs50_b06m_s30_AB07 0 3113
mcs50_b06m_s30_AB08 0 1474
mcs50_b06m_s30_AB09 0 1443
mcs50_b06m_s35_AB00 0 28493
mcs50_b06m_s35_AB01 0 18576
mcs50_b06m_s35_AB02 0 23397
mcs50_b06m_s35_AB03 0 56005
mcs50_b06m_s35_AB04 0 67061
mcs50_b06m_s35_AB05 0 32733
mcs50_b06m_s35_AB06 0 44044
mcs50_b06m_s35_AB07 0 15575
mcs50_b06m_s35_AB08 0 35831
mcs50_b06m_s35_AB09 0 68943
mcs50_b06m_s40_AB00 0 197679
mcs50_b06m_s40_AB01 0 617797
mcs50_b06m_s40_AB02 0 173770
mcs50_b06m_s40_AB03 0 313454
mcs50_b06m_s40_AB04 0 556409
mcs50_b06m_s40_AB05 0 163761
mcs50_b06m_s40_AB06 0 918687
mcs50_b06m_s40_AB07 0 255384
mcs50_b06m_s40_AB08 0 323660
mcs50_b06m_s40_AB09 0 684874
mcs50_b06m_s50_AB00 0 1000003
mcs50_b06m_s50_AB01 0 1000020
mcs50_b06m_s50_AB02 0 1000006
mcs50_b06m_s50_AB03 0 1000016
mcs50_b06m_s50_AB04 0 1000008
mcs50_b06m_s50_AB05 0 1000016
mcs50_b06m_s50_AB06 0 1000017
mcs50_b06m_s50_AB07 0 1000003
mcs50_b06m_s50_AB08 0 1000019
mcs50_b06m_s50_AB09 0 1000013
mcs50_b09_s20_AB00 0 6
mcs50_b09_s20_AB01 0 14
mcs50_b09_s20_AB02 0 9
mcs50_b09_s20_AB03 0 9
