instance family
si2_b03_m800.00 3 25
si2_b03_m800.02 3 26
si2_b03_m800.03 3 22
si2_b03_m800.01 3 23
si2_b03_m800.06 3 37
si4_b03m_m200.05 4 1000022
si4_b03m_m200.02 4 10
si4_b03m_m200.04 4 9
si4_b03m_m200.07 4 94
si4_b03m_m200.00 4 1000006
si4_b03m_m200.06 4 9
si4_b03m_m200.03 4 100
si4_b03m_m200.09 4 1000007
si4_b03m_m200.08 4 1000014
si4_b03m_m200.01 4 741482
si2_b06m_m200.04 4 1000004
si2_b06m_m200.03 4 20996
si2_b06m_m200.08 4 20461
si2_b06m_m200.06 4 1000009
si2_b06m_m200.05 4 4
si2_b06m_m200.02 4 74722
si2_b06m_m200.00 4 5
si2_b06m_m200.01 4 8
si2_b06m_m200.09 4 1000012
si2_b06m_m200.07 4 5
si6_m4Dr4_m625.05 6 1000007
si6_m4Dr4_m625.09 6 1000032
si6_m4Dr4_m625.04 6 1000020
si6_m4Dr4_m625.00 6 1000007
si6_m4Dr4_m625.08 6 1000026
si6_m4Dr4_m625.06 6 1000011
si6_m4Dr4_m625.01 6 1000016
si6_m4Dr4_m625.03 6 1000012
si6_m4Dr4_m625.07 6 1000017
si6_m4Dr4_m625.02 6 1000027
si4_b03_m200.06 3 11
si4_b03_m200.02 3 8
si4_b03_m200.07 3 10
si4_b03_m200.04 3 8
si4_b03_m200.03 3 9
si4_b03_m200.05 3 11
si4_b03_m200.09 3 9
si4_b03_m200.01 3 9
si4_b03_m200.00 3 10
si4_b03_m200.08 3 9
si2_b03_m400.03 3 11
si2_b03_m400.06 3 11
si2_b03_m400.07 3 10
si2_b03_m400.01 3 10
si2_b03_m400.05 3 11
si2_b03_m400.09 3 10
si2_b03_m400.02 3 10
si2_b03_m400.00 3 10
si2_b03_m400.08 3 9
si2_b03_m400.04 3 11
si4_b09_m200.02 3 11
si4_b09_m200.01 3 9
si4_b09_m200.00 3 11
si4_b09_m200.09 3 10
si4_b09_m200.08 3 8
si4_b09_m200.04 3 8
si4_b09_m200.06 3 10
si4_b09_m200.05 3 9
si4_b09_m200.07 3 9
si4_b09_m200.03 3 9
si4_m4Dr4_m256.05 6 1000014
si4_m4Dr4_m256.09 6 1000034
si4_m4Dr4_m256.01 6 1000036
si4_m4Dr4_m256.03 6 1000005
si4_m4Dr4_m256.06 6 1000020
si4_m4Dr4_m256.07 6 1000017
si4_m4Dr4_m256.00 6 1000014
si4_m4Dr4_m256.02 6 1000018
si4_m4Dr4_m256.08 6 1000016
si4_m4Dr4_m256.04 6 1000006
si2_m4D_m625.01 5 1000028
si2_m4D_m625.00 5 1000021
si2_m4D_m625.08 5 1000014
si2_m4D_m625.04 5 1000052
si2_m4D_m625.09 5 264794
si2_m4D_m625.02 5 1000037
si2_m4D_m625.05 5 1000004
si2_m4D_m625.06 5 1000009
si2_m4D_m625.07 5 1000036
si2_m4D_m625.03 5 1000054
si4_b09_m800.03 3 41
si4_b09_m800.02 3 41
si4_b09_m800.09 3 42
si4_b09_m800.06 3 46
si4_b09_m800.04 3 40
si4_b09_m800.05 3 42
si4_b09_m800.00 3 41
si4_b09_m800.01 3 42
si4_b09_m800.07 3 43
si4_b09_m800.08 3 44
si2_m4Dr4_m256.05 6 64651
si2_m4Dr4_m256.02 6 2847
si2_m4Dr4_m256.00 6 128494
si2_m4Dr4_m256.07 6 42305
si2_m4Dr4_m256.03 6 20211
si2_m4Dr4_m256.06 6 136040
si2_m4Dr4_m256.04 6 29469
si2_m4Dr4_m256.09 6 220380
si2_m4Dr4_m256.01 6 9311
si2_m4Dr4_m256.08 6 367192
si6_m4Dr2_m256.04 6 1000009
si6_m4Dr2_m256.08 6 1000008
si6_m4Dr2_m256.00 6 1000021
si6_m4Dr2_m256.07 6 18
si6_m4Dr2_m256.01 6 1000007
si6_m4Dr2_m256.09 6 1000009
si6_m4Dr2_m256.03 6 1000012
si6_m4Dr2_m256.05 6 1000011
si6_m4Dr2_m256.02 6 1000020
si6_m4Dr2_m256.06 6 1000008
si6_b06_m800.00 3 60
si6_b06_m800.05 3 58
si6_b06_m800.02 3 62
si6_b06_m800.07 3 61
si6_b06_m800.08 3 57
si6_b06_m800.09 3 61
si6_b06_m800.06 3 60
si6_b06_m800.01 3 62
si6_b06_m800.04 3 61
si6_b06_m800.03 3 58
si4_b09m_m800.06 4 41
si4_b09m_m800.01 4 1000021
si4_b09m_m800.02 4 1000011
si4_b09m_m800.08 4 1000009
si4_b09m_m800.04 4 1000006
si4_b09m_m800.03 4 1000011
si4_b09m_m800.09 4 1000037
si4_b09m_m800.05 4 46
si4_b09m_m800.00 4 1000026
si4_b09m_m800.07 4 1000016
si2_b06_m800.04 3 23
si2_b06_m800.07 3 22
si2_b06_m800.02 3 21
si2_b06_m800.00 3 24
si2_b06_m800.03 3 22
si2_b06_m800.05 3 30
si2_b06_m800.09 3 23
si2_b06_m800.01 3 24
si2_b06_m800.08 3 23
si2_b06_m800.06 3 23
si6_m4D_m256.03 5 1000006
si6_m4D_m256.08 5 1000025
si6_m4D_m256.07 5 1000024
si6_m4D_m256.00 5 15209
si6_m4D_m256.01 5 1000053
si6_m4D_m256.05 5 1000005
si6_m4D_m256.09 5 84301
si6_m4D_m256.04 5 1000043
si6_m4D_m256.02 5 1000045
si6_m4D_m256.06 5 1000007
si2_b06m_m800.07 4 1000048
si2_b06m_m800.02 4 1000015
si2_b06m_m800.03 4 1000041
si2_b06m_m800.01 4 1000008
si2_b06m_m800.08 4 1000009
si2_b06m_m800.04 4 1000054
si2_b06m_m800.06 4 1000034
si2_b06m_m800.09 4 1000036
si2_b06m_m800.05 4 1000050
si2_b06m_m800.00 4 1000037
si4_b06m_m200.00 4 11
si4_b06m_m200.08 4 1000012
si4_b06m_m200.05 4 9
si4_b06m_m200.09 4 1000007
si4_b06m_m200.01 4 1000002
si4_b06m_m200.07 4 9
si4_b06m_m200.02 4 703120
si4_b06m_m200.04 4 1000014
si4_b06m_m200.06 4 1000011
si4_b06m_m200.03 4 13
si6_r001_m400.09 7 1000007
si6_r001_m400.05 7 1000026
si6_r001_m400.00 7 1000005
si6_r001_m400.04 7 1000003
si6_r001_m400.07 7 1000009
si6_r001_m400.06 7 1000015
si6_r001_m400.02 7 1000012
si6_r001_m400.03 7 1000017
si6_r001_m400.08 7 1000017
si6_r001_m400.01 7 1000002
si6_m4D_m625.00 5 1000026
si6_m4D_m625.07 5 1000057
si6_m4D_m625.05 5 1000024
si6_m4D_m625.08 5 1000020
si6_m4D_m625.02 5 1000014
si6_m4D_m625.03 5 1000038
si6_m4D_m625.04 5 1000019
si6_m4D_m625.09 5 1000027
si6_m4D_m625.01 5 1000022
si6_m4D_m625.06 5 1000015
si6_b09m_m800.02 4 59
si6_b09m_m800.09 4 1000012
si6_b09m_m800.04 4 1000014
si6_b09m_m800.07 4 1000012
si6_b09m_m800.00 4 1000013
si6_b09m_m800.05 4 61
si6_b09m_m800.03 4 1000013
si6_b09m_m800.01 4 1000008
si6_b09m_m800.06 4 61
si6_b09m_m800.08 4 60
si4_m4Dr6_m1296.01 6 1000041
si4_m4Dr6_m1296.07 6 1000015
si4_m4Dr6_m1296.06 6 1000026
si4_m4Dr6_m1296.02 6 1000066
si4_m4Dr6_m1296.08 6 1000027
si4_m4Dr6_m1296.03 6 1000013
si4_m4Dr6_m1296.00 6 1000033
si4_m4Dr6_m1296.09 6 1000013
si4_m4Dr6_m1296.05 6 1000045
si4_m4Dr6_m1296.04 6 1000061
si2_b06_m400.09 3 11
si2_b06_m400.02 3 10
si2_b06_m400.00 3 10
si2_b06_m400.03 3 10
si2_b06_m400.07 3 11
si2_b06_m400.04 3 11
si2_b06_m400.05 3 17
si2_b06_m400.01 3 10
si2_b06_m400.08 3 10
si2_b06_m400.06 3 10
si4_r01_m200.01 7 1000018
si4_r01_m200.08 7 1000004
si4_r01_m200.03 7 1000023
si4_r01_m200.04 7 1000002
si4_r01_m200.07 7 1000014
si4_r01_m200.02 7 1000028
si4_r01_m200.05 7 1000012
si4_r01_m200.06 7 1000023
si4_r01_m200.00 7 1000020
si4_r01_m200.09 7 1000018
si2_r001_m400.06 7 1000031
si2_r001_m400.08 7 1000024
si2_r001_m400.09 7 1000007
si2_r001_m400.01 7 1000022
si2_r001_m400.03 7 1000037
si2_r001_m400.04 7 1000004
si2_r001_m400.05 7 1000011
si2_r001_m400.02 7 1000022
si2_r001_m400.00 7 1000006
si2_r001_m400.07 7 1000002
si4_b03m_m800.03 4 1000066
si4_b03m_m800.05 4 1000116
si4_b03m_m800.06 4 1000110
si4_b03m_m800.01 4 1000024
si4_b03m_m800.08 4 1000037
si4_b03m_m800.09 4 1000028
si4_b03m_m800.00 4 1000029
si4_b03m_m800.02 4 1000040
si4_b03m_m800.07 4 1000049
si4_b03m_m800.04 4 1000058
si2_r01_m200.03 7 1000023
si2_r01_m200.00 7 1000030
si2_r01_m200.05 7 1000005
si2_r01_m200.01 7 1000007
si2_r01_m200.08 7 1000001
si2_r01_m200.06 7 1000054
si2_r01_m200.09 7 1000018
si2_r01_m200.02 7 1000033
si2_r01_m200.07 7 1000023
si2_r01_m200.04 7 1000033
si2_r01_m400.04 7 1000021
si2_r01_m400.00 7 1000027
si2_r01_m400.07 7 1000012
si2_r01_m400.09 7 1000021
si2_r01_m400.01 7 1000036
si2_r01_m400.03 7 1000010
si2_r01_m400.02 7 1000038
si2_r01_m400.05 7 1000046
si2_r01_m400.06 7 1000023
si2_r01_m400.08 7 1000012
si4_m4D_m625.09 5 1000024
si4_m4D_m625.03 5 1000027
si4_m4D_m625.07 5 965070
si4_m4D_m625.02 5 69
si4_m4D_m625.00 5 1000029
si4_m4D_m625.01 5 1000042
si4_m4D_m625.04 5 1000087
si4_m4D_m625.06 5 1000049
si4_m4D_m625.08 5 1000045
si4_m4D_m625.05 5 1000034
si6_m4Dr6_m256.05 6 1000017
si6_m4Dr6_m256.04 6 1000027
si6_m4Dr6_m256.03 6 1000016
si6_m4Dr6_m256.02 6 1000008
si6_m4Dr6_m256.08 6 1000022
si6_m4Dr6_m256.00 6 1000016
si6_m4Dr6_m256.09 6 1000013
si6_m4Dr6_m256.07 6 1000009
si6_m4Dr6_m256.06 6 1000015
si6_m4Dr6_m256.01 6 1000005
si6_b09_m400.07 3 29
si6_b09_m400.03 3 28
si6_b09_m400.04 3 28
si6_b09_m400.06 3 30
si6_b09_m400.05 3 28
si6_b09_m400.09 3 29
si6_b09_m400.02 3 30
si6_b09_m400.01 3 27
si6_b09_m400.08 3 28
si6_b09_m400.00 3 27
si6_b06_m400.03 3 28
si6_b06_m400.08 3 29
si6_b06_m400.07 3 29
si6_b06_m400.04 3 28
si6_b06_m400.05 3 29
si6_b06_m400.06 3 31
si6_b06_m400.02 3 29
si6_b06_m400.01 3 29
si6_b06_m400.00 3 27
si6_b06_m400.09 3 28
si6_b03m_m200.04 4 60
si6_b03m_m200.07 4 1000004
si6_b03m_m200.08 4 3813
si6_b03m_m200.02 4 13
si6_b03m_m200.03 4 388
si6_b03m_m200.06 4 13
si6_b03m_m200.01 4 1000022
si6_b03m_m200.09 4 13
si6_b03m_m200.00 4 15
si6_b03m_m200.05 4 1000012
si4_b06_m800.04 3 39
si4_b06_m800.00 3 41
si4_b06_m800.08 3 43
si4_b06_m800.05 3 41
si4_b06_m800.03 3 41
si4_b06_m800.06 3 43
si4_b06_m800.07 3 40
si4_b06_m800.01 3 40
si4_b06_m800.02 3 41
si4_b06_m800.09 3 43
si6_b09m_m200.07 4 12
si6_b09m_m200.06 4 1000017
si6_b09m_m200.01 4 1000005
si6_b09m_m200.08 4 1000006
si6_b09m_m200.00 4 14
si6_b09m_m200.09 4 1000010
si6_b09m_m200.02 4 14
si6_b09m_m200.05 4 1000003
si6_b09m_m200.03 4 1000016
si6_b09m_m200.04 4 1000013
si4_b09m_m400.07 4 1000026
si4_b09m_m400.06 4 19
si4_b09m_m400.00 4 1000002
si4_b09m_m400.08 4 1000008
si4_b09m_m400.04 4 1000017
si4_b09m_m400.09 4 1000004
si4_b09m_m400.02 4 20
si4_b09m_m400.03 4 1000026
si4_b09m_m400.01 4 1000010
si4_b09m_m400.05 4 1000008
si6_m4Dr4_m1296.03 6 1000022
si6_m4Dr4_m1296.06 6 1000052
si6_m4Dr4_m1296.04 6 1000058
si6_m4Dr4_m1296.01 6 1000057
si6_m4Dr4_m1296.09 6 1000039
si6_m4Dr4_m1296.02 6 1000057
si6_m4Dr4_m1296.08 6 1000024
si6_m4Dr4_m1296.05 6 1000055
si6_m4Dr4_m1296.07 6 1000027
si6_m4Dr4_m1296.00 6 1000016
si6_b06_m200.09 3 14
si6_b06_m200.03 3 18
si6_b06_m200.05 3 14
si6_b06_m200.00 3 13
si6_b06_m200.08 3 13
si6_b06_m200.02 3 13
si6_b06_m200.06 3 14
si6_b06_m200.04 3 17
si6_b06_m200.01 3 13
si6_b06_m200.07 3 13
si4_m4Dr6_m625.02 6 1000020
si4_m4Dr6_m625.06 6 1000003
si4_m4Dr6_m625.03 6 1000066
si4_m4Dr6_m625.07 6 1000022
si4_m4Dr6_m625.08 6 1000029
si4_m4Dr6_m625.09 6 1000021
si4_m4Dr6_m625.00 6 1000010
si4_m4Dr6_m625.01 6 1000022
si4_m4Dr6_m625.05 6 1000012
si4_m4Dr6_m625.04 6 1000032
si6_b06m_m200.09 4 13
si6_b06m_m200.02 4 1000013
si6_b06m_m200.05 4 13
si6_b06m_m200.00 4 13
si6_b06m_m200.07 4 1000017
si6_b06m_m200.04 4 13
si6_b06m_m200.08 4 13
si6_b06m_m200.06 4 1000007
si6_b06m_m200.03 4 13
si6_b06m_m200.01 4 1000027
si6_m4Dr4_m256.05 6 1000022
si6_m4Dr4_m256.03 6 1000007
si6_m4Dr4_m256.02 6 1000007
si6_m4Dr4_m256.01 6 1000014
si6_m4Dr4_m256.08 6 1000005
si6_m4Dr4_m256.09 6 1000003
si6_m4Dr4_m256.07 6 1000009
si6_m4Dr4_m256.06 6 1000018
si6_m4Dr4_m256.04 6 1000010
si6_m4Dr4_m256.00 6 1000011
si4_r001_m600.01 7 1000009
si4_r001_m600.08 7 1000006
si4_r001_m600.02 7 1000017
si4_r001_m600.07 7 1000020
si4_r001_m600.05 7 1000027
si4_r001_m600.06 7 1000003
si4_r001_m600.00 7 1000006
si4_r001_m600.04 7 1000010
si4_r001_m600.09 7 1000015
si4_r001_m600.03 7 1000020
si2_b09m_m200.08 4 400682
si2_b09m_m200.06 4 5
si2_b09m_m200.03 4 135
si2_b09m_m200.09 4 102250
si2_b09m_m200.04 4 35702
si2_b09m_m200.00 4 5
si2_b09m_m200.01 4 61168
si2_b09m_m200.05 4 658
si2_b09m_m200.07 4 5
si2_b09m_m200.02 4 1000017
si6_b03_m200.01 3 13
si6_b03_m200.03 3 13
si6_b03_m200.04 3 13
si6_b03_m200.08 3 13
si6_b03_m200.07 3 13
si6_b03_m200.09 3 13
si6_b03_m200.05 3 14
si6_b03_m200.02 3 13
si6_b03_m200.06 3 13
si6_b03_m200.00 3 13
si6_b09_m200.09 3 13
si6_b09_m200.06 3 13
si6_b09_m200.08 3 13
si6_b09_m200.03 3 13
si6_b09_m200.00 3 13
si6_b09_m200.02 3 13
si6_b09_m200.07 3 16
si6_b09_m200.04 3 14
si6_b09_m200.01 3 13
si6_b09_m200.05 3 13
g10-g11 2 1000008
g10-g12 2 1000004
g10-g13 2 1000003
g10-g14 2 1000009
g10-g15 2 1000003
g10-g16 2 1000011
g10-g20 2 1000001
g10-g21 2 114
g10-g22 2 1000001
g10-g23 2 1000004
g10-g25 2 1000002
g10-g26 2 1000004
g10-g27 2 1000007
g10-g28 2 1000017
g10-g29 2 1000003
g10-g30 2 1000005
g10-g31 2 1000011
g10-g32 2 525
g10-g33 2 1000014
g10-g37 2 1000015
g10-g38 2 1000022
g10-g40 2 1000013
g10-g41 2 1000009
g10-g42 2 1000011
g10-g43 2 1000016
g10-g44 2 1000010
g10-g45 2 1000013
g10-g46 2 1000018
g10-g47 2 1000021
g10-g48 2 1000004
g10-g49 2 1000002
g10-g50 2 1000002
g11-g12 2 1000005
g11-g13 2 1000004
g11-g14 2 1000006
g11-g15 2 1000009
g11-g16 2 1000013
g11-g20 2 1000007
g11-g21 2 1355
g11-g22 2 1000009
g11-g23 2 1000005
g11-g25 2 1000019
g11-g26 2 1000003
g11-g27 2 1000007
g11-g28 2 1000013
g11-g29 2 1000018
g11-g30 2 1000006
g11-g31 2 1000007
g11-g32 2 454
g11-g33 2 1000017
g11-g37 2 1000017
g11-g38 2 1000009
g11-g40 2 1000008
g11-g41 2 1000016
g11-g42 2 1000003
g11-g43 2 1000006
g11-g44 2 1000010
g11-g45 2 1000006
g11-g46 2 1000023
g11-g47 2 1000015
g11-g48 2 1000008
g11-g49 2 1000008
g11-g50 2 1000005
g12-g20 2 1000010
g12-g21 2 21472
g12-g23 2 1000002
g12-g26 2 1000004
g12-g27 2 1000006
g12-g29 2 1000003
g12-g30 2 1000004
g12-g31 2 1000010
g12-g32 2 758
g12-g38 2 1000009
g12-g40 2 1000002
g12-g43 2 1000017
g12-g44 2 1000006
g12-g45 2 572986
g12-g46 2 1000004
g12-g47 2 1000009
g12-g48 2 1000011
g12-g50 2 1000013
g13-g15 2 73611
g13-g20 2 1000003
g13-g21 2 44
g13-g23 2 1000007
g13-g25 2 1000002
g13-g26 2 1000006
g13-g27 2 1000005
g13-g29 2 1000003
g13-g30 2 1000003
g13-g31 2 1000005
g13-g32 2 8
g13-g38 2 1000003
g13-g40 2 1000002
g13-g43 2 1000004
g13-g44 2 1000011
g13-g45 2 1000011
g13-g46 2 1000005
g13-g47 2 1000017
g13-g48 2 1000003
g13-g49 2 1000005
g13-g50 2 1000007
g14-g15 2 1000002
g14-g20 2 1000002
g14-g21 2 75
g14-g23 2 1000009
g14-g25 2 1000011
g14-g26 2 1000007
g14-g27 2 46123
g14-g29 2 1000010
g14-g30 2 1000002
g14-g31 2 1000003
g14-g32 2 12
g14-g38 2 1000013
g14-g40 2 1000003
g14-g43 2 1000003
g14-g44 2 1000013
g14-g45 2 1000016
g14-g46 2 1000001
g14-g47 2 1000020
g14-g48 2 1000008
g14-g49 2 1000004
g14-g50 2 1000006
g15-g20 2 1000013
g15-g21 2 30
g15-g23 2 1000004
g15-g25 2 1000016
g15-g26 2 1000005
g15-g27 2 1000003
g15-g29 2 1000008
g15-g30 2 1000012
g15-g31 2 1000008
g15-g32 2 17
g15-g38 2 1000012
g15-g40 2 1000011
g15-g43 2 1000002
g15-g44 2 1000007
g15-g45 2 1000001
g15-g46 2 1000002
g15-g47 2 1000003
g15-g48 2 1000005
g15-g49 2 1000005
g15-g50 2 1000003
g16-g20 2 1000019
g16-g21 2 479
g16-g22 2 1000005
g16-g23 2 1000013
g16-g25 2 1000012
g16-g26 2 1000009
g16-g27 2 1000008
g16-g28 2 1000016
g16-g29 2 1000016
g16-g30 2 1000001
g16-g31 2 1000028
g16-g32 2 106
g16-g33 2 1000010
g16-g37 2 1000005
g16-g38 2 1000016
g16-g40 2 1000007
g16-g43 2 1000008
g16-g44 2 1000016
g16-g45 2 1000014
g16-g46 2 1000024
g16-g47 2 1000018
g16-g48 2 1000027
g16-g49 2 1000006
g16-g50 2 1000008
g17-g18 2 1000021
g17-g19 2 1000013
g17-g20 2 1000017
g17-g21 2 602
g17-g22 2 1000006
g17-g23 2 1000001
g17-g24 2 1000006
g17-g25 2 1000007
g17-g26 2 1000007
g17-g27 2 1000006
g17-g28 2 1000001
g17-g29 2 1000010
g17-g30 2 1000012
g17-g31 2 1000006
g17-g32 2 311
g17-g33 2 1000009
g17-g34 2 1000011
g17-g35 2 1000010
g17-g36 2 1000003
g17-g37 2 1000006
g17-g38 2 1000005
g17-g39 2 1000023
g17-g40 2 1000004
g17-g41 2 1000016
g17-g42 2 1000015
g17-g43 2 1000008
g17-g44 2 1000001
g17-g45 2 1000003
g17-g46 2 1000009
g17-g47 2 1000015
g17-g48 2 1000008
g17-g49 2 1000007
g17-g50 2 1000004
g18-g19 2 1000005
g18-g20 2 1000013
g18-g21 2 748
g18-g22 2 1000009
g18-g23 2 1000005
g18-g24 2 1000003
g18-g25 2 1000011
g18-g26 2 1000004
g18-g27 2 1000003
g18-g28 2 1000005
g18-g29 2 1000006
g18-g30 2 1000010
g18-g31 2 1000012
g18-g32 2 337
g18-g33 2 1000011
g18-g34 2 1000006
g18-g35 2 1000017
g18-g36 2 1000018
g18-g37 2 1000007
g18-g38 2 1000009
g18-g39 2 1000005
g18-g40 2 1000005
g18-g41 2 1000013
g18-g42 2 1000017
g18-g43 2 1000012
g18-g44 2 1000004
g18-g45 2 1000006
g18-g46 2 1000012
g18-g47 2 1000012
g18-g48 2 1000025
g18-g49 2 1000005
g18-g50 2 1000010
g19-g20 2 1000015
g19-g21 2 1934
g19-g22 2 1000003
g19-g23 2 1000004
g19-g25 2 1000013
g19-g26 2 1000008
g19-g27 2 1000006
g19-g28 2 1000003
g19-g29 2 1000004
g19-g30 2 1000023
g19-g31 2 1000014
g19-g32 2 605
g19-g33 2 1000018
g19-g35 2 1000005
g19-g37 2 1000007
g19-g38 2 1000023
g19-g40 2 1000002
g19-g41 2 1000010
g19-g42 2 1000014
g19-g43 2 1000015
g19-g44 2 1000005
g19-g45 2 1000012
g19-g46 2 1000013
g19-g47 2 1000002
g19-g48 2 1000002
g19-g49 2 1000006
g19-g50 2 1000011
g2-g10 2 0
g2-g11 2 0
g2-g12 2 4
g2-g13 2 0
g2-g14 2 0
g2-g15 2 1
g2-g16 2 0
g2-g17 2 1
g2-g18 2 1
g2-g19 2 0
g2-g20 2 0
g2-g21 2 3
g2-g22 2 0
g2-g23 2 2
g2-g24 2 0
g2-g25 2 4
g2-g26 2 4
g2-g27 2 0
g2-g28 2 0
g2-g29 2 0
g2-g3 2 0
g2-g30 2 0
g2-g31 2 0
g2-g32 2 8
g2-g33 2 0
g2-g34 2 1
g2-g35 2 1
g2-g36 2 1
g2-g37 2 1
g2-g38 2 471104
g2-g39 2 1
g2-g4 2 1
g2-g40 2 15428
g2-g41 2 1
g2-g42 2 2
g2-g43 2 0
g2-g44 2 1
g2-g45 2 1
g2-g46 2 0
g2-g47 2 1
g2-g48 2 1
g2-g49 2 1
g2-g5 2 1
g2-g50 2 2
g2-g6 2 1
g2-g7 2 2
g2-g8 2 1
g2-g9 2 1
g20-g21 2 107992
g20-g23 2 1000013
g20-g26 2 1000013
g20-g27 2 1000027
g20-g29 2 1000008
g20-g30 2 1000006
g20-g31 2 1000032
g20-g32 2 179464
g20-g38 2 1000008
g20-g40 2 1000011
g20-g43 2 1000025
g20-g44 2 1000033
g20-g45 2 1000009
g20-g48 2 1000011
g20-g50 2 1000027
g21-g27 2 1000005
g21-g32 2 1000021
g21-g40 2 1000004
g21-g50 2 1000007
g22-g23 2 1000002
g22-g25 2 1000012
g22-g26 2 1000004
g22-g27 2 1000006
g22-g28 2 1000004
g22-g29 2 1000007
g22-g30 2 1000018
g22-g31 2 1000016
g22-g32 2 565
g22-g33 2 1000013
g22-g37 2 1000020
g22-g38 2 1000008
g22-g40 2 1000004
g22-g43 2 1000006
g22-g44 2 1000003
g22-g45 2 1000007
g22-g46 2 1000014
g22-g47 2 1000014
g22-g48 2 1000001
g22-g49 2 1000017
g22-g50 2 1000007
g23-g27 2 1000012
g23-g32 2 15
g23-g40 2 1000006
g23-g50 2 1000012
g24-g25 2 1000020
g24-g26 2 1000006
g24-g27 2 1000004
g24-g28 2 1000005
g24-g29 2 1000006
g24-g30 2 1000008
g24-g31 2 1000010
g24-g32 2 21
g24-g33 2 1000006
g24-g35 2 1000002
g24-g36 2 1000001
g24-g37 2 1000005
g24-g38 2 1000022
g24-g39 2 1000002
g24-g40 2 1000005
g24-g41 2 1000002
g24-g42 2 1000004
g24-g43 2 1000001
g24-g44 2 1000002
g24-g45 2 1000004
g24-g46 2 1000009
g24-g47 2 1000006
g24-g48 2 1000007
g24-g49 2 1000007
g24-g50 2 1000007
g25-g26 2 1000004
g25-g27 2 1000003
g25-g29 2 1000004
g25-g30 2 1000005
g25-g31 2 1000006
g25-g32 2 466
g25-g38 2 1000004
g25-g40 2 1000009
g25-g43 2 1000003
g25-g44 2 1000003
g25-g45 2 1000008
g25-g46 2 1000005
g25-g47 2 1000004
g25-g48 2 1000002
g25-g49 2 1000002
g25-g50 2 1000002
g26-g27 2 1000009
g26-g32 2 465
g26-g40 2 1000011
g26-g50 2 1000003
g27-g32 2 39
g27-g50 2 1000015
g28-g29 2 1000007
g28-g30 2 1000009
g28-g31 2 1000018
g28-g32 2 183
g28-g33 2 1000004
g28-g37 2 1000002
g28-g38 2 1000019
g28-g40 2 1000008
g28-g43 2 1000003
g28-g44 2 1000006
g28-g45 2 1000003
g28-g46 2 1000001
g28-g47 2 1000006
g28-g48 2 1000011
g28-g49 2 1000005
g28-g50 2 1000009
g29-g30 2 1667
g29-g31 2 1000021
g29-g32 2 150075
g29-g40 2 1000025
g29-g44 2 1000026
g29-g45 2 1000032
g29-g50 2 1000001
g3-g10 2 1
g3-g11 2 26
g3-g12 2 45
g3-g13 2 2
g3-g14 2 6
g3-g15 2 2
g3-g16 2 10
g3-g17 2 10
g3-g18 2 17
g3-g19 2 68
g3-g20 2 2
g3-g21 2 18
g3-g22 2 8
g3-g23 2 8
g3-g24 2 1
g3-g25 2 3
g3-g26 2 4
g3-g27 2 7
g3-g28 2 8
g3-g29 2 1
g3-g30 2 1
g3-g31 2 0
g3-g32 2 41
g3-g33 2 7
g3-g34 2 27
g3-g35 2 15
g3-g36 2 9
g3-g37 2 43
g3-g38 2 489
g3-g39 2 29
g3-g4 2 0
g3-g40 2 24802
g3-g41 2 36
g3-g42 2 55
g3-g43 2 190
g3-g44 2 1
g3-g45 2 1
g3-g46 2 1
g3-g47 2 1
g3-g48 2 1
g3-g49 2 440
g3-g5 2 0
g3-g50 2 4150
g3-g6 2 1
g3-g7 2 2
g3-g8 2 1
g3-g9 2 5
g30-g31 2 1000041
g30-g32 2 99931
g30-g40 2 1000009
g30-g44 2 1000011
g30-g45 2 1000025
g30-g50 2 1000003
g31-g32 2 166056
g31-g40 2 1000011
g31-g50 2 1000002
g33-g37 2 1000011
g33-g38 2 1000014
g33-g40 2 1000007
g33-g43 2 1000012
g33-g44 2 1000004
g33-g45 2 1000002
g33-g46 2 1000007
g33-g47 2 1000003
g33-g48 2 1000004
g33-g49 2 1000013
g33-g50 2 1000008
g34-g35 2 1000008
g34-g36 2 1000014
g34-g37 2 1000009
g34-g38 2 1000011
g34-g39 2 1000003
g34-g40 2 1000006
g34-g41 2 1000009
g34-g42 2 1000006
g34-g43 2 1000003
g34-g44 2 1000011
g34-g45 2 1000006
g34-g46 2 1000003
g34-g47 2 1000009
g34-g48 2 1000013
g34-g49 2 1000011
g34-g50 2 1000006
g35-g37 2 1000008
g35-g38 2 1000002
g35-g40 2 1000008
g35-g41 2 1000012
g35-g42 2 1000005
g35-g43 2 1000007
g35-g44 2 1000002
g35-g45 2 1000008
g35-g46 2 1000005
g35-g47 2 1000016
g35-g48 2 1000004
g35-g49 2 1000013
g35-g50 2 1000007
g36-g37 2 1000008
g36-g38 2 1000017
g36-g40 2 1000005
g36-g41 2 1000001
g36-g42 2 1000014
g36-g43 2 1000006
g36-g44 2 1000004
g36-g45 2 1000001
g36-g46 2 1000005
g36-g47 2 1000012
g36-g48 2 1000007
g36-g49 2 1000007
g36-g50 2 1000002
g37-g38 2 1000011
g37-g40 2 1000009
g37-g43 2 1000005
g37-g44 2 1000006
g37-g45 2 1000006
g37-g46 2 1000011
g37-g47 2 1000001
g37-g48 2 1000007
g37-g49 2 1000004
g37-g50 2 1000012
g38-g40 2 1000004
g38-g43 2 1000007
g38-g44 2 1000004
